Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,JEH CHARGEPOINT SHOP02,6007 Peeler St,,Dallas,TX,75235,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.82968,-96.831671,2022-01-14,105447,2022-01-14 00:29:34 UTC,,,,2018-12-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,JEH CHARGEPOINT SHOP01,109 Cedar Plaza Ln,,Dallas,TX,75235,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.825071,-96.822888,2022-01-14,105448,2022-01-14 00:29:34 UTC,,,,2018-12-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CHESTNUT ST EV WEST CHESTER401,401 E Gay St,,West Chester,PA,19380,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.963759,-75.59908,2022-01-14,105451,2022-01-14 00:29:34 UTC,,,,2018-12-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR CABIN JOHN DC4,11355 Seven Locks Rd,,Potomac,MD,20854,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.042712,-77.157512,2022-01-14,105466,2022-01-14 00:29:34 UTC,,,,2018-12-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,OBE POWER 2000 WILLIAMS,2000 Island Blvd,,Aventura,FL,33160,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.939359,-80.137065,2022-01-14,105473,2022-01-14 00:29:34 UTC,,,,2018-12-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Romantix,3945 Market St,,Riverside,CA,92501,,951-788-5194,E,,Public,24 hours daily; maximum session time of 3 hours,,,,,,1,,,Non-Networked,,200-9,33.981143,-117.37702,2021-01-14,105476,2021-03-11 23:22:17 UTC,P,,,2017-01-01,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,
ELEC,Berwyn Heights Town Hall,5700 Berwyn Rd,,Berwyn Heights,MD,20740,,410-685-1109,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,38.992364,-76.917261,2020-11-09,105478,2021-03-11 23:22:17 UTC,P,,,2018-12-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,
ELEC,Hagerstown - Central Parking Lot,14 N Potomac St,,Hagerstown,MD,21740,,410-685-1109,E,,Public,24 hours daily,,,,,,,8,,Non-Networked,,200-9,39.642218,-77.719215,2020-11-09,105479,2021-03-11 23:22:17 UTC,P,,,2018-12-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,
ELEC,598 W 27th St,560 W 27th St,,Los Angeles,CA,90007,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,34.02715,-118.276267,2022-01-14,105487,2022-01-14 01:20:00 UTC,,,,2018-12-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Joint Service Center,1230 W. 3rd St,,Los Angeles,CA,90017,,855-900-7584,E,,Public,24 hours daily,,,,,,,1,,Greenlots,http://greenlots.com/,GPS,34.056743,-118.259166,2022-01-14,105489,2022-01-14 01:20:00 UTC,,,,2018-12-26,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Largo Library,105 Central Park Drive,,Largo,FL,33771,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,Greenlots,http://greenlots.com/,200-8,27.91296,-82.783012,2022-01-14,105492,2022-01-14 01:20:00 UTC,,,,2018-12-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,18711 Sherman Way,18711 Sherman Way,,Los Angeles,CA,91335,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,Greenlots,http://greenlots.com/,GPS,34.201197,-118.540902,2022-01-14,105494,2022-01-14 01:20:00 UTC,,,,2018-12-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,NAVY EXCHANGE STATION01 PAX,22099 Cuddihy Rd,,Patuxent River,MD,20670,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.271482,-76.457929,2022-01-14,105500,2022-01-14 00:29:34 UTC,,,,2018-12-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DIGNITY HEALTH E ELLIOT RD,9130 E Elliot road,,Mesa,AZ,85212,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.351413,-111.636881,2022-01-14,105504,2022-01-14 00:29:34 UTC,,,,2018-12-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CRAAPOOLCARS LONGTERMPARKING,4600 International Gateway,,Columbus,OH,43219,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.998034,-82.88671,2022-01-14,105506,2022-01-14 00:29:34 UTC,,,,2018-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CITY LOWELL MA LEO ROY #1,100 Market St,,Lowell,MA,01852,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.643901,-71.310295,2022-01-14,105507,2022-01-14 00:29:34 UTC,,,,2018-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KU MUHLENBERG PARK,200 County Park Dr,,Greenville,KY,42345,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.226644,-87.188548,2022-01-14,105508,2022-01-14 00:29:34 UTC,,,,2018-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CPO CHARGING STATION 01,120 NJ-4,,Paramus,NJ,07652,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.922622,-74.082691,2022-01-14,105511,2022-01-14 00:29:34 UTC,,,,2018-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BMW CLEVELAND STATION01 LRSOL,6137 Kruse Dr,,Solon,OH,44139,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.393501,-81.441659,2022-01-14,105512,2022-01-14 00:29:34 UTC,,,,2018-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,MAINANDGERVAIS1 STATION 1,1221 Main Street,,Columbia,SC,29201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.001918,-81.034349,2022-01-14,105532,2022-01-14 00:29:34 UTC,,,,2019-01-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,HK STATION 01,12180 77th St,,Bristol,WI,53104,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.564879,-87.954895,2022-01-14,105533,2022-01-14 00:29:34 UTC,,,,2019-01-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ARKOFSALVATION EV STATION 01,344 Pavillion St SE,,Atlanta,GA,30315,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.735702,-84.376095,2022-01-14,105534,2022-01-14 00:29:34 UTC,,,,2019-01-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LAZ COLUMBUS OH CHESTNUT 03,44 E Chestnut St,,Columbus,OH,43215,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.968072,-83.000745,2022-01-14,105537,2022-01-14 00:29:34 UTC,,,,2019-01-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LAZ COLUMBUS OH NEIL GARAGE 1,300 Neil Ave,,Columbus,OH,43215,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.967337,-83.009027,2022-01-14,105538,2022-01-14 00:29:34 UTC,,,,2019-01-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LAZ COLUMBUS OH ARENACROSSING 2,445 N Front St,,Columbus,OH,43215,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.971236,-83.0051,2022-01-14,105539,2022-01-14 00:29:34 UTC,,,,2019-01-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LAZ COLUMBUS OH JMG 2,355 John H McConnell Blvd,,Columbus,OH,43215,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.968943,-83.008139,2022-01-14,105540,2022-01-14 00:29:34 UTC,,,,2019-01-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KAIROI EDISON 2,3001 Brighton Blvd,,Denver,CO,80216,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.765747,-104.985814,2022-01-14,105559,2022-01-14 00:29:34 UTC,,,,2019-01-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KAIROI EDISON 1,3063 Brighton Blvd,,Denver,CO,80216,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.765932,-104.985059,2022-01-14,105560,2022-01-14 00:29:34 UTC,,,,2019-01-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,R0177 STATION 02,199 S Lake Destiny Dr,,Orlando,FL,32810,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.616691,-81.388158,2022-01-14,105561,2022-01-14 00:29:34 UTC,,,,2019-01-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,5755 CENTRAL FLATIRONS 1,2226-2404 Central Ave,,Boulder,CO,80301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.025651,-105.221129,2022-01-14,105566,2022-01-14 00:29:34 UTC,,,,2019-01-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Whistle Hill - Tesla Destination,43540 Kleeb Loop,,Soldotna,AK,99669,,907-398-2931  877-798-3752,E,,Public - Call ahead,24 hours daily; for customer use only,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,60.494658,-151.045242,2020-11-03,112694,2021-03-11 23:22:17 UTC,P,,,2017-11-27,,,,,TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,,RESTAURANT,,,,,,,Free,,,,,,,,,,
ELEC,Tru by Hilton Auburn - Tesla Destination,2411 W Pace Blvd,,Auburn,AL,36830,,334)521-0400  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,32.5547,-85.504436,2020-11-03,112695,2021-03-11 23:22:17 UTC,P,,,2018-11-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Grand Bohemian Hotel Mountain Brook - Tesla Destination,2655 Lane Park Rd,,Birmingham,AL,35223,,205-414-0505  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.487888,-86.773979,2020-11-03,112696,2021-03-11 23:22:17 UTC,P,,,2018-09-24,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Embassy Suites Birmingham - Hoover - Tesla Destination,2960 John Hawkins Pkwy,,Birmingham,AL,35244,,205-985-9994  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,7,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.369408,-86.816193,2020-11-03,112697,2021-03-11 23:22:17 UTC,P,,,2018-11-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Hampton Inn Birmingham I-65/Lakeshore Drive - Tesla Destination,30 State Farm Pkwy,,Birmingham,AL,35209,,205-313-2060  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.456373,-86.820187,2020-11-03,112698,2021-03-11 23:22:17 UTC,P,,,2018-11-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Home2 Suites Birmingham Colonnade - Tesla Destination,3920 Colonnade Pkwy,,Birmingham,AL,35243,,205-969-7631  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.435176,-86.731087,2020-11-03,112699,2021-03-11 23:22:17 UTC,P,,,2018-11-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Fairfield Inn & Suites Birmingham Colonnade - Tesla Destination,3930 Colonnade Pkwy,,Birmingham,AL,35243,,205-969-7630  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.435177,-86.731241,2020-11-03,112700,2021-03-11 23:22:17 UTC,P,,,2018-11-01,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,SpringHill Suites Birmingham Colonnade - Tesla Destination,3950 Colonnade Pkwy,,Birmingham,AL,35243,,205-969-8099  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.436946,-86.73463,2020-11-03,112701,2021-03-11 23:22:17 UTC,P,,,2017-12-18,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Hilton Birmingham Perimeter Park - Tesla Destination,8 Perimeter Park S,,Birmingham,AL,35243,,205-967-2700  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.437773,-86.725906,2020-11-03,112702,2021-03-11 23:22:17 UTC,P,,,2017-12-18,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Jay Landings Marina - Tesla Destination,1600 Hwy 20,,Decatur,AL,35601,,256-303-3880  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,34.619364,-87.012161,2020-11-03,112703,2021-03-11 23:22:17 UTC,P,,,2018-09-24,,,,,J1772 TESLA,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,
ELEC,TownePlace Suites by Marriott Dothan - Tesla Destination,201 Retail Dr,,Dothan,AL,36303,,334-944-6400  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,31.255528,-85.428565,2020-11-03,112704,2021-03-11 23:22:17 UTC,P,,,2017-03-23,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Benson's Appliance Center - Tesla Destination,501 N McKenzie St,,Foley,AL,36535,,251-943-5096  877-798-3752,E,,Public,24 hours daily,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,30.410928,-87.684128,2020-11-03,112707,2021-03-11 23:22:17 UTC,P,,,2018-09-24,,,,,J1772 TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,
ELEC,Fairfield Inn & Suites by Marriott Gadsden - Tesla Destination,116 Walker St,,Gadsden,AL,35904,,256-538-2100  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.998629,-86.088579,2020-11-03,112708,2021-03-11 23:22:17 UTC,P,,,2017-12-18,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,LuLu's Gulf Shores - Tesla Destination,200 E 25th Ave,,Gulf Shores,AL,36542,,251-967-5858  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,30.280967,-87.684917,2020-11-03,112709,2021-03-11 23:22:17 UTC,P,,,2018-11-01,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Residence Inn Birmingham Hoover - Tesla Destination,2725 John Hawkins Pkwy,,Hoover,AL,35244,,205-733-1655  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.36304,-86.828479,2020-11-03,112710,2021-03-11 23:22:17 UTC,P,,,2017-12-18,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Hampton Inn Huntsville/Village of Providence - Tesla Destination,328  Providence Main St,,Huntsville,AL,35806,,256-722-2882  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,10,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,34.752916,-86.693007,2020-11-03,112711,2021-03-11 23:22:17 UTC,P,,,2018-11-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,The Kate Shepard House Bed and Breakfast - Tesla Destination,1552 Monterey Pl,,Mobile,AL,36604,,251-479-7048  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,30.684443,-88.074043,2020-11-03,112712,2021-03-11 23:22:17 UTC,P,,,2018-09-24,,,,,J1772 TESLA,US,,,,Public,,public,,,B_AND_B,,,,,,,Free,,,,,,,,,,
ELEC,Hilton Garden Inn Mobile West I-65/Airport Blvd. - Tesla Destination,828 W I-65 Service Rd S,,Mobile,AL,36609,,251-544-6000  877-798-3752,E,,Public,24 hours daily,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,30.674569,-88.128721,2020-11-03,112713,2021-03-11 23:22:17 UTC,P,,,2016-05-31,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Sleep Inn Eastchase - Tesla Destination,10150 Chantilly Pkwy,,Montgomery,AL,36117,,334-356-5400  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.363338,-86.137863,2020-11-03,112715,2021-03-11 23:22:17 UTC,P,,,2018-11-01,,,,,J1772 TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,
ELEC,Best Western Montgomery I-85 North Hotel - Tesla Destination,5225 Carmichael Rd,,Montgomery,AL,36106,,334-277-6000  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.361164,-86.216721,2020-11-03,112716,2021-03-11 23:22:17 UTC,P,,,2018-11-01,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Fairfield Inn & Suites Montgomery-EastChase Parkway - Tesla Destination,8970 Eastchase Pkwy,,Montgomery,AL,36117,,334-260-8650  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,32.362987,-86.139536,2020-11-03,112717,2021-03-11 23:22:17 UTC,P,,,2017-12-18,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Hilton Garden Inn Orange Beach - Tesla Destination,23092 Perdido Beach Blvd,,Orange Beach,AL,36561,,251-974-1600  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,30.258442,-87.630668,2020-11-03,112718,2021-03-11 23:22:17 UTC,P,,,2018-09-24,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Holiday Inn Express Orange Beach - Tesla Destination,24700 Perdido Beach Blvd,,Orange Beach,AL,36561,,251-974-1634  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,30.265566,-87.603485,2020-11-03,112719,2021-03-11 23:22:17 UTC,P,,,2018-09-24,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Hampton Inn & Suites Orange Beach - Tesla Destination,25518 Perdido Beach Blvd,,Orange Beach,AL,36561,,251-923-4400  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,30.268109,-87.589171,2020-11-03,112720,2021-03-11 23:22:17 UTC,P,,,2018-09-24,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,The Gulf - Tesla Destination,27500 Perdido Beach Blvd,,Orange Beach,AL,36561,,251-424-1800  877-798-3752,E,,Public,24 hours daily; for customer use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,30.27692,-87.556352,2020-11-03,112721,2021-03-11 23:22:17 UTC,P,,,2018-09-24,,,,,J1772 TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,
ELEC,Holiday Inn Express & Suites Prattville South - Tesla Destination,203 Legends Ct,,Prattville,AL,36066,,334-290-2970  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.455203,-86.400455,2020-11-03,112722,2021-03-11 23:22:17 UTC,P,,,2018-11-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Home2 Suites by Hilton Prattville - Tesla Destination,2505 Legends Dr,,Prattville,AL,36066,,334-551-2900  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,32.452053,-86.403597,2020-11-03,112723,2021-03-11 23:22:17 UTC,P,,,2018-11-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Hotel Indigo Tuscaloosa Downtown - Tesla Destination,111 Greensboro Ave,,Tuscaloosa,AL,35401,,205-469-1660  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.213477,-87.571203,2020-11-03,112724,2021-03-11 23:22:17 UTC,P,,,2016-10-13,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Fairfield Inn & Suites by Marriott Little Rock - Tesla Destination,17320 I-30,,Benton,AR,72019,,501-722-6330  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,34.579155,-92.582471,2020-11-03,112725,2021-03-11 23:22:17 UTC,P,,,2017-09-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,21c Hotel Bentonville - Tesla Destination,200 NE A St,,Bentonville,AR,72712,,479-286-6500  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,36.373932,-94.2077,2020-11-03,112726,2021-03-11 23:22:17 UTC,P,,,2014-05-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Holiday Inn Express & Suites Conway - Tesla Destination,2330 Sanders Rd,,Conway,AR,72032,,501-205-1315  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,35.10881,-92.435252,2020-11-03,112727,2021-03-11 23:22:17 UTC,P,,,2018-11-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Candlewood Suites Conway - Tesla Destination,2360  Sanders Rd,,Conway,AR,72032,,501-329-8551  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,35.109449,-92.435275,2020-11-03,112728,2021-03-11 23:22:17 UTC,P,,,2018-11-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
ELEC,Comfort Inn & Suites Conway - Tesla Destination,2370  Sanders Rd,,Conway,AR,72032,,501-513-4989  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,35.109465,-92.434712,2020-11-03,112729,2021-03-11 23:22:17 UTC,P,,,2018-11-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,
